from_totally_fake_account,month,total_monthly_spent
54200,6,1804.0
54200,7,1687.84
54200,8,1538.13
54200,9,1512.12
54200,10,1987.6000000000001
54200,11,1614.77
54200,12,1810.54
54217,1,1193.47
54217,2,1501.44
54217,3,1702.79
54217,4,1538.12
54217,5,1373.6299999999999
54217,6,1438.91
54217,7,1237.3899999999999
54217,8,1448.21
54217,9,1717.65
54217,10,1596.06
54217,11,1548.09
54217,12,1533.31
54218,1,2335.7400000000002
54218,2,1545.0900000000001
54218,3,2137.59
54218,4,1722.8500000000001
54218,5,1904.03
54218,6,1790.97
54218,7,1688.6399999999999
54218,8,1346.93
54218,9,1396.49
54218,10,1547.8899999999999
54218,11,1907.65
54218,12,2230.19
54221,1,1931.18
54221,2,1515.6200000000001
54221,3,2394.64
54221,4,1701.83
54221,5,1546.56
54221,6,1313.15
54221,7,1699.17
54221,8,1380.65
54221,9,1470.59
54221,10,1732.98
54221,11,1793.51
54221,12,2596.92
54255,1,1082.81
54255,2,1325.07
54255,3,924.13
54255,4,1077.46
54255,5,1150.63
54255,6,1341.7
54255,7,1270.31
54255,8,772.64
54255,9,1206.45
54255,10,1174.35
54255,11,1086.78
54255,12,1536.97
54260,1,3042.76
54260,2,2380.04
54260,3,2771.14
54260,4,2971.84
54260,5,2578.63
54260,6,3126.8599999999997
54260,7,2557.71
54260,8,2691.9
54260,9,3071.38
54260,10,2776.53
54260,11,1991.01
54260,12,2535.75
54264,1,2617.39
54264,2,2770.52
54264,3,3305.88
54264,4,2628.29
54264,5,3203.04
54264,6,2466.66
54264,7,3069.25
54264,8,2625.94
54264,9,2790.04
54264,10,3326.04
54264,11,2722.7
54264,12,3112.26
54265,1,2930.98
54265,2,2870.1
54265,3,3284.2799999999997
54265,4,3085.46
54265,5,1943.6599999999999
54265,6,2229.36
54265,7,2853.07
54265,8,2194.02
54265,9,2627.2999999999997
54265,10,2402.15
54265,11,2925.2
54265,12,3125.59
54289,1,1529.23
54289,2,1633.32
54289,3,1584.08
54289,4,1770.63
54289,5,1454.33
54289,6,1558.85
54289,7,1819.92
54289,8,1852.7
54289,9,1384.35
54289,10,1582.76
54289,11,1911.92
54289,12,1520.43
54294,1,3173.08
54294,2,2463.5
54294,3,3839.67
54294,4,2890.08
54294,5,3635.6
54294,6,2860.69
54294,7,2628.4700000000003
54294,8,3579.26
54294,9,3487.63
54294,10,3292.21
54294,11,3482.58
54294,12,3479.82
54297,1,1602.31
54297,2,1682.6
54297,3,1779.02
54297,4,2096.48
54297,5,1642.34
54297,6,1932.83
54297,7,1658.54
54297,8,1901.49
54297,9,1721.1200000000001
54297,10,1949.46
54297,11,1760.68
54297,12,2130.0
54319,1,2909.66
54319,2,1902.57
54319,3,3064.9300000000003
54319,4,2040.5
54319,5,2488.82
54319,6,2225.56
54319,7,2000.42
54319,8,2565.84
54319,9,2547.75
54319,10,2713.73
54319,11,1698.54
54319,12,3568.45
54322,1,1585.92
54322,2,1294.6299999999999
54322,3,1646.91
54322,4,1385.08
54322,5,1482.21
54322,6,1635.92
54322,7,1570.93
54322,8,1277.19
54322,9,1413.32
54322,10,1798.96
54322,11,1573.53
54322,12,1886.21
54327,1,2321.91
54327,2,3026.98
54327,3,3140.55
54327,4,3076.6
54327,5,3099.63
54327,6,2461.15
54327,7,3228.87
54327,8,2273.16
54327,9,2548.36
54327,10,2111.18
54327,11,2436.06
54327,12,3477.43
54329,1,1363.32
54329,2,1219.75
54329,3,1522.16
54329,4,1490.05
54329,5,1768.07
54329,6,1414.6499999999999
54329,7,1289.44
54329,8,1858.1
54329,9,1288.79
54329,10,1483.0
54329,11,1576.84
54329,12,1627.64
54336,1,1620.85
54336,2,1545.57
54336,3,1654.48
54336,4,1274.35
54336,5,1739.72
54336,6,1523.76
54336,7,1641.92
54336,8,1376.17
54336,9,1226.77
54336,10,1578.57
54336,11,1368.71
54336,12,1655.53
54340,1,1686.08
54340,2,1511.96
54340,3,1634.18
54340,4,1359.78
54340,5,1593.3899999999999
54340,6,2016.66
54340,7,1355.91
54340,8,1706.13
54340,9,1383.56
54340,10,1310.49
54340,11,1562.43
54340,12,1729.19
54369,1,1679.81
54369,2,2056.16
54369,3,2050.22
54369,4,1555.61
54369,5,2004.25
54369,6,1724.86
54369,7,1668.72
54369,8,1415.9
54369,9,1715.02
54369,10,1634.49
54369,11,1687.32
54369,12,1981.51
54397,1,1351.87
54397,2,1843.21
54397,3,1976.6299999999999
54397,4,1559.78
54397,5,1448.2
54397,6,1872.75
54397,7,1738.7
54397,8,1442.77
54397,9,2121.76
54397,10,1879.02
54397,11,1809.29
54397,12,1986.1
54419,1,804.2
54419,2,972.76
54419,3,1249.16
54419,4,1169.75
54419,5,1379.04
54419,6,1208.66
54419,7,1193.45
54419,8,1103.07
54419,9,928.65
54419,10,886.4
54419,11,1214.41
54419,12,1297.09
54435,1,1163.46
54435,2,1449.43
54435,3,1340.68
54435,4,1217.54
54435,5,1052.71
54435,6,1026.49
54435,7,1287.53
54435,8,1102.22
54435,9,1219.13
54435,10,1423.33
54435,11,1146.48
54435,12,1855.73
54445,1,1637.46
54445,2,1741.1499999999999
54445,3,1756.06
54445,4,1568.87
54445,5,1895.69
54445,6,1652.32
54445,7,1500.2
54445,8,1609.27
54445,9,1742.59
54445,10,2364.21
54445,11,1464.53
54445,12,1924.6
54451,1,3787.93
54451,2,2898.58
54451,3,3239.65
54451,4,3033.82
54451,5,3300.0
54451,6,3453.69
54451,7,3103.86
54451,8,3330.58
54451,9,2904.6
54451,10,3360.33
54451,11,3448.55
54451,12,3465.41
54469,1,1890.4
54469,2,1411.46
54469,3,1559.11
54469,4,1727.86
54469,5,1687.04
54469,6,1653.77
54469,7,1889.03
54469,8,1924.56
54469,9,1640.57
54469,10,1936.15
54469,11,1917.23
54469,12,1822.81
54487,1,3622.52
54487,2,2710.69
54487,3,2791.8900000000003
54487,4,2654.63
54487,5,1951.95
54487,6,2643.21
54487,7,2012.03
54487,8,3279.73
54487,9,2160.9
54487,10,2901.0499999999997
54487,11,2433.46
54487,12,3070.23
54488,1,1330.65
54488,2,1077.0
54488,3,1485.85
54488,4,1420.1599999999999
54488,5,1602.76
54488,6,1468.6
54488,7,1221.03
54488,8,1174.86
54488,9,1223.19
54488,10,1396.43
54488,11,1345.07
54488,12,1819.34
54495,1,2908.79
54495,2,3281.32
54495,3,2382.27
54495,4,2383.28
54495,5,3696.84
54495,6,2371.79
54495,7,2264.92
54495,8,2403.61
54495,9,1974.5900000000001
54495,10,2133.27
54495,11,2730.11
54495,12,3694.65
54512,1,2274.87
54512,2,2245.4500000000003
54512,3,2377.4100000000003
54512,4,1913.05
54512,5,2711.89
54512,6,2645.31
54512,7,2720.15
54512,8,3108.27
54512,9,2472.73
54512,10,1845.85
54512,11,2508.36
54512,12,2745.6
54518,1,1585.94
54518,2,1492.6299999999999
54518,3,1594.32
54518,4,1590.52
54518,5,1692.81
54518,6,1542.65
54518,7,1494.26
54518,8,1600.71
54518,9,1344.65
54518,10,1567.16
54518,11,1430.66
54518,12,1977.75
54548,1,1363.51
54548,2,1311.75
54548,3,1396.49
54548,4,1360.41
54548,5,1940.09
54548,6,1240.29
54548,7,1449.85
54548,8,1422.78
54548,9,1307.05
54548,10,1613.03
54548,11,1276.61
54548,12,1304.14
54550,1,1618.78
54550,2,1622.04
54550,3,1982.28
54550,4,2099.87
54550,5,2169.55
54550,6,1840.42
54550,7,1827.94
54550,8,2001.78
54550,9,1820.1699999999998
54550,10,1764.84
54550,11,2017.3899999999999
54550,12,1579.0600000000002
54559,1,2130.0
54559,2,2117.5
54559,3,2666.73
54559,4,1820.96
54559,5,2134.57
54559,6,2079.54
54559,7,2152.9
54559,8,2080.05
54559,9,1945.91
54559,10,1938.45
54559,11,2013.69
54559,12,2751.85
54602,1,1944.33
54602,2,1271.94
54602,3,1429.1200000000001
54602,4,1182.42
54602,5,1691.02
54602,6,1410.4
54602,7,1777.3600000000001
54602,8,1716.29
54602,9,1503.18
54602,10,1185.09
54602,11,1609.82
54602,12,2263.53
54640,1,1940.18
54640,2,1414.11
54640,3,1968.52
54640,4,1505.71
54640,5,1877.6499999999999
54640,6,1710.35
54640,7,1844.69
54640,8,1227.47
54640,9,1588.8799999999999
54640,10,1473.3799999999999
54640,11,1960.18
54640,12,1970.19
54641,1,1694.86
54641,2,1423.7
54641,3,1640.2
54641,4,2213.76
54641,5,1806.9
54641,6,1484.16
54641,7,1914.88
54641,8,1581.55
54641,9,2160.87
54641,10,1951.06
54641,11,1738.13
54641,12,1861.34
54663,1,1600.83
54663,2,1267.46
54663,3,1541.04
54663,4,1240.85
54663,5,1408.41
54663,6,1279.01
54663,7,1287.16
54663,8,1860.66
54663,9,1051.58
54663,10,1389.78
54663,11,1328.91
54663,12,1818.45
54709,1,1081.33
54709,2,956.35
54709,3,1086.85
54709,4,1221.54
54709,5,1204.39
54709,6,1046.6
54709,7,1226.03
54709,8,1577.04
54709,9,1292.06
54709,10,1269.9
54709,11,1540.16
54709,12,1529.46
54728,1,1512.67
54728,2,1270.72
54728,3,1337.82
54728,4,1214.39
54728,5,1319.85
54728,6,1340.99
54728,7,1248.91
54728,8,1646.93
54728,9,1339.48
54728,10,1416.1200000000001
54728,11,1378.85
54728,12,1551.81
54731,1,1397.89
54731,2,2320.97
54731,3,1803.9099999999999
54731,4,2007.69
54731,5,1808.06
54731,6,2343.05
54731,7,2349.86
54731,8,1099.76
54731,9,2184.59
54731,10,1475.65
54731,11,2046.49
54731,12,2092.46
54733,1,1816.49
54733,2,1499.71
54733,3,1560.22
54733,4,1356.06
54733,5,1695.3
54733,6,1456.88
54733,7,1515.32
54733,8,1772.69
54733,9,1363.6299999999999
54733,10,1595.8500000000001
54733,11,1532.65
54733,12,2102.27
54740,1,1428.3
54740,2,990.35
54740,3,1454.89
54740,4,1021.48
54740,5,1361.72
54740,6,1387.54
54740,7,1773.04
54740,8,1519.83
54740,9,1117.02
54740,10,1627.4
54740,11,1377.31
54740,12,1721.74
54748,1,2776.5
54748,2,3226.08
54748,3,2670.69
54748,4,2934.92
54748,5,2855.77
54748,6,2884.38
54748,7,2614.1600000000003
54748,8,2984.27
54748,9,3467.36
54748,10,2820.83
54748,11,2784.96
54748,12,3390.9
54752,1,2887.29
54752,2,2215.21
54752,3,2904.39
54752,4,3052.99
54752,5,2235.8
54752,6,2524.76
54752,7,1684.92
54752,8,2776.23
54752,9,2939.68
54752,10,2784.8900000000003
54752,11,2146.86
54752,12,2041.11
54775,1,1917.37
54775,2,2082.31
54775,3,1784.9299999999998
54775,4,2395.51
54775,5,1973.49
54775,6,2688.2
54775,7,2114.43
54775,8,2001.23
54775,9,2386.02
54775,10,1848.73
54775,11,2161.4900000000002
54775,12,2897.45
54791,1,1853.98
54791,2,1546.51
54791,3,1632.43
54791,4,2018.81
54791,5,1909.49
54791,6,2036.28
54791,7,1864.6399999999999
54791,8,1801.1399999999999
54791,9,1722.32
54791,10,1417.56
54791,11,2011.98
54791,12,1903.03
54818,1,2712.52
54818,2,2927.2200000000003
54818,3,2585.2400000000002
54818,4,3294.2000000000003
54818,5,3217.15
54818,6,2688.5499999999997
54818,7,2812.66
54818,8,2931.01
54818,9,2351.4900000000002
54818,10,2535.09
54818,11,2273.52
54818,12,4022.07
54847,1,3056.71
54847,2,3249.63
54847,3,2849.81
54847,4,3110.54
54847,5,2569.18
54847,6,3220.22
54847,7,2623.6
54847,8,2428.42
54847,9,3040.71
54847,10,3346.04
54847,11,3527.19
54847,12,4096.82
54859,1,1443.04
54859,2,1332.91
54859,3,1408.3
54859,4,1833.52
54859,5,1404.07
54859,6,1480.38
54859,7,1623.83
54859,8,1625.73
54859,9,1773.28
54859,10,1405.03
54859,11,1619.94
54859,12,2515.23
54869,1,1718.65
54869,2,1340.93
54869,3,1445.86
54869,4,1547.31
54869,5,1590.6
54869,6,1437.74
54869,7,1320.12
54869,8,1693.51
54869,9,1548.56
54869,10,1714.68
54869,11,1763.86
54869,12,1711.62
54877,1,1679.49
54877,2,1711.72
54877,3,1587.07
54877,4,1807.92
54877,5,1971.24
54877,6,1703.61
54877,7,1359.1200000000001
54877,8,1836.78
54877,9,1523.91
54877,10,1877.37
54877,11,1649.96
54877,12,2287.28
54886,1,2291.21
54886,2,2427.06
54886,3,1967.14
54886,4,2699.58
54886,5,2035.88
54886,6,2228.27
54886,7,2212.34
54886,8,2710.1600000000003
54886,9,2441.92
54886,10,2251.02
54886,11,2420.29
54886,12,2047.01
54900,1,2460.84
54900,2,2059.68
54900,3,3154.18
54900,4,2353.55
54900,5,2474.96
54900,6,3189.84
54900,7,3643.55
54900,8,2653.23
54900,9,3116.71
54900,10,2792.44
54900,11,2870.18
54900,12,3309.75
54921,1,2268.97
54921,2,2014.85
54921,3,2952.7
54921,4,2687.24
54921,5,2667.1
54921,6,2811.34
54921,7,2929.2599999999998
54921,8,2972.35
54921,9,3116.77
54921,10,2297.9300000000003
54921,11,2837.59
54921,12,2686.88
54926,1,1403.8899999999999
54926,2,1182.86
54926,3,1414.59
54926,4,1243.56
54926,5,1639.8799999999999
54926,6,1617.64
54926,7,1447.44
54926,8,1150.41
54926,9,1326.85
54926,10,1361.61
54926,11,1432.01
54926,12,1879.39
54940,1,1723.25
54940,2,2715.29
54940,3,2357.7200000000003
54940,4,1945.8899999999999
54940,5,2532.56
54940,6,2815.26
54940,7,2198.6299999999997
54940,8,2299.66
54940,9,3046.2200000000003
54940,10,2482.64
54940,11,2618.7799999999997
54940,12,2526.19
54941,1,1330.4
54941,2,1137.0
54941,3,2129.73
54941,4,1255.3799999999999
54941,5,1687.6
54941,6,1215.53
54941,7,1522.59
54941,8,1743.06
54941,9,1632.21
54941,10,1414.0
54941,11,2099.58
54941,12,2210.62
54977,1,998.42
54977,2,959.76
54977,3,946.84
54977,4,1063.3799999999999
54977,5,1247.6
54977,6,1272.64
54977,7,821.9
54977,8,1316.68
54977,9,1147.48
54977,10,1006.68
54977,11,945.36
54977,12,1576.73
54978,1,3086.0499999999997
54978,2,2577.05
54978,3,2519.17
54978,4,2275.89
54978,5,3428.81
54978,6,3171.29
54978,7,3475.52
54978,8,3836.57
54978,9,3439.81
54978,10,3252.91
54978,11,2597.12
54978,12,3633.41
54983,1,2188.64
54983,2,1604.0900000000001
54983,3,2587.06
54983,4,2907.13
54983,5,2718.86
54983,6,2700.31
54983,7,2803.91
54983,8,2626.22
54983,9,2970.94
54983,10,2727.0
54983,11,2055.85
54983,12,3419.15
54995,1,1997.51
54995,2,1862.0
54995,3,2155.63
54995,4,2177.97
54995,5,1598.17
54995,6,2050.57
54995,7,1379.85
54995,8,1776.03
54995,9,1850.82
54995,10,2273.34
54995,11,1979.74
54995,12,2387.17
55011,1,1057.19
55011,2,1206.97
55011,3,1625.16
55011,4,1090.44
55011,5,1568.23
55011,6,1240.66
55011,7,1067.41
55011,8,1450.66
55011,9,1515.94
55011,10,1169.47
55011,11,1414.59
55011,12,1705.78
55024,1,2126.62
55024,2,1915.02
55024,3,2385.58
55024,4,2138.16
55024,5,1878.5
55024,6,2218.88
55024,7,2254.11
55024,8,1995.9
55024,9,1923.02
55024,10,1733.32
55024,11,2097.95
55024,12,2257.8
55030,1,1521.5900000000001
55030,2,1389.63
55030,3,1437.13
55030,4,1461.96
55030,5,1637.75
55030,6,1295.39
55030,7,1601.59
55030,8,1577.4099999999999
55030,9,1608.49
55030,10,1468.61
55030,11,1556.67
55030,12,1786.01
55042,1,1627.74
55042,2,1955.68
55042,3,1727.55
55042,4,1972.34
55042,5,2126.71
55042,6,1679.95
55042,7,1977.91
55042,8,1863.47
55042,9,1833.6200000000001
55042,10,1742.34
55042,11,1854.1100000000001
55042,12,2442.22
55051,1,2535.27
55051,2,2439.02
55051,3,2568.99
55051,4,2873.69
55051,5,1834.03
55051,6,2025.77
55051,7,1834.04
55051,8,2058.19
55051,9,3036.33
55051,10,2035.0800000000002
55051,11,2359.6
55051,12,3212.4
55052,1,2403.12
55052,2,2507.08
55052,3,1765.91
55052,4,2037.07
55052,5,2919.35
55052,6,2340.23
55052,7,2179.05
55052,8,2325.93
55052,9,2338.91
55052,10,2020.0
55052,11,2253.07
55052,12,3244.19
55055,1,2574.61
55055,2,2595.27
55055,3,2608.73
55055,4,2248.1099999999997
55055,5,2593.06
55055,6,2284.73
55055,7,2528.64
55055,8,2422.4
55055,9,2295.27
55055,10,2489.79
55055,11,2106.4700000000003
55055,12,2611.01
55061,1,2334.5
55061,2,1235.52
55061,3,1991.52
55061,4,1586.55
55061,5,1869.46
55061,6,1783.0
55061,7,2078.69
55061,8,1477.97
55061,9,1832.73
55061,10,1790.02
55061,11,1326.45
55061,12,1843.95
55069,1,1034.49
55069,2,1519.14
55069,3,1771.84
55069,4,1145.41
55069,5,1792.91
55069,6,1504.38
55069,7,1434.99
55069,8,1037.69
55069,9,1445.48
55069,10,1595.3
55069,11,1245.69
55069,12,1971.68
55071,1,1746.8799999999999
55071,2,2344.93
55071,3,1989.15
55071,4,2775.35
55071,5,2918.32
55071,6,2818.01
55071,7,2950.26
55071,8,2972.57
55071,9,2439.84
55071,10,2204.84
55071,11,2175.19
55071,12,2677.8
55075,1,1537.5
55075,2,1941.87
55075,3,1972.5
55075,4,1498.67
55075,5,2105.08
55075,6,1689.6200000000001
55075,7,1777.27
55075,8,1550.33
55075,9,1694.71
55075,10,1847.29
55075,11,1816.25
55075,12,2064.07
55077,1,1788.96
55077,2,2026.8
55077,3,2102.03
55077,4,1777.92
55077,5,2452.14
55077,6,1712.77
55077,7,1907.46
55077,8,1943.1100000000001
55077,9,2044.22
55077,10,2045.03
55077,11,2019.21
55077,12,2499.04
55099,1,2102.25
55099,2,1604.79
55099,3,1376.89
55099,4,1294.83
55099,5,2025.91
55099,6,1807.31
55099,7,1906.86
55099,8,1926.08
55099,9,1420.96
55099,10,1467.7
55099,11,1894.08
55099,12,1869.61
55110,1,1398.33
55110,2,1537.38
55110,3,2067.81
55110,4,1509.4
55110,5,1642.6000000000001
55110,6,1506.02
55110,7,1397.41
55110,8,1996.19
55110,9,1619.11
55110,10,1869.28
55110,11,2034.38
55110,12,2038.85
55112,1,1639.5
55112,2,1382.1
55112,3,1830.22
55112,4,1288.03
55112,5,1712.3
55112,6,1397.11
55112,7,1645.28
55112,8,1933.48
55112,9,1588.7
55112,10,1712.95
55112,11,1802.79
55112,12,1922.56
55115,1,1841.34
55115,2,1506.08
55115,3,1939.44
55115,4,1816.09
55115,5,1965.4
55115,6,1816.17
55115,7,1856.0900000000001
55115,8,2234.38
55115,9,1781.35
55115,10,2103.6
55115,11,1776.06
55115,12,1873.77
55119,1,1280.57
55119,2,982.29
55119,3,1221.6
55119,4,1256.42
55119,5,1146.1000000000001
55119,6,1753.25
55119,7,1191.1299999999999
55119,8,1507.61
55119,9,1390.34
55119,10,1058.05
55119,11,1295.12
55119,12,1431.33
55122,1,1312.47
55122,2,1572.62
55122,3,1890.6399999999999
55122,4,1370.92
55122,5,1382.6299999999999
55122,6,1371.7
55122,7,1512.33
55122,8,1901.97
55122,9,1901.43
55122,10,1731.38
55122,11,1483.3700000000001
55122,12,2366.15
55134,1,1387.16
55134,2,1337.22
55134,3,1738.5
55134,4,1606.59
55134,5,1365.91
55134,6,1538.97
55134,7,1612.83
55134,8,2040.19
55134,9,1390.1
55134,10,1488.54
55134,11,1616.95
55134,12,1984.25
55151,1,2051.7
55151,2,1744.06
55151,3,1986.67
55151,4,1631.39
55151,5,2238.81
55151,6,2110.23
55151,7,2091.88
55151,8,1876.58
55151,9,1804.49
55151,10,2016.59
55151,11,1906.43
55151,12,2221.69
55165,1,1077.96
55165,2,1134.31
55165,3,1151.18
55165,4,1163.84
55165,5,1112.99
55165,6,1188.01
55165,7,1151.09
55165,8,827.63
55165,9,1063.75
55165,10,1069.29
55165,11,1245.8799999999999
55165,12,1558.46
55170,1,1520.03
55170,2,1606.5
55170,3,1810.4
55170,4,1433.72
55170,5,1748.38
55170,6,1626.06
55170,7,1762.6100000000001
55170,8,1958.83
55170,9,1551.47
55170,10,1502.95
55170,11,1969.3799999999999
55170,12,2089.81
55179,1,2369.41
55179,2,1838.93
55179,3,1925.0700000000002
55179,4,2090.72
55179,5,2299.88
55179,6,1778.17
55179,7,1829.67
55179,8,2274.34
55179,9,1796.56
55179,10,1866.52
55179,11,2102.79
55179,12,2116.51
55196,1,1900.07
55196,2,1689.63
55196,3,1916.48
55196,4,2027.6200000000001
55196,5,2176.31
55196,6,1976.31
55196,7,1958.19
55196,8,1681.83
55196,9,1873.83
55196,10,1977.1299999999999
55196,11,2081.08
55196,12,2585.98
55201,1,2301.03
55201,2,1636.55
55201,3,2263.84
55201,4,1970.69
55201,5,1982.99
55201,6,1879.67
55201,7,1549.1399999999999
55201,8,1784.83
55201,9,1558.0
55201,10,1907.81
55201,11,2092.26
55201,12,2085.46
55206,1,1410.6499999999999
55206,2,1466.08
55206,3,1859.6599999999999
55206,4,1509.16
55206,5,1869.91
55206,6,1837.24
55206,7,1583.88
55206,8,1883.17
55206,9,1474.47
55206,10,1737.33
55206,11,1338.48
55206,12,1638.4
55218,1,1747.41
55218,2,2102.8
55218,3,1837.94
55218,4,1475.24
55218,5,2336.36
55218,6,1954.37
55218,7,1843.25
55218,8,2108.43
55218,9,2385.06
55218,10,1782.7
55218,11,1894.94
55218,12,2172.67
55236,1,2272.06
55236,2,2426.8
55236,3,2129.79
55236,4,2067.6
55236,5,2281.92
55236,6,2000.79
55236,7,1877.35
55236,8,2038.85
55236,9,1634.15
55236,10,1573.47
55236,11,2214.07
55236,12,3057.27
55251,1,3271.63
55251,2,2316.0699999999997
55251,3,2424.78
55251,4,2860.0299999999997
55251,5,2287.4900000000002
55251,6,3042.15
55251,7,2299.44
55251,8,3119.74
55251,9,3194.76
55251,10,2428.71
55251,11,2899.38
55251,12,2869.1
55254,1,1084.23
55254,2,1267.65
55254,3,1611.15
55254,4,1019.72
55254,5,1123.86
55254,6,1431.68
55254,7,1133.81
55254,8,1482.9
55254,9,891.89
55254,10,1309.09
55254,11,1678.2
55254,12,1257.18
55270,1,3046.3900000000003
55270,2,2490.91
55270,3,3380.3999999999996
55270,4,3052.14
55270,5,2397.84
55270,6,2612.0499999999997
55270,7,2588.81
55270,8,3020.43
55270,9,2319.66
55270,10,3156.42
55270,11,2665.54
55270,12,2809.53
55286,1,1408.65
55286,2,1410.83
55286,3,1625.5
55286,4,1436.18
55286,5,1694.89
55286,6,1440.44
55286,7,1604.75
55286,8,1518.92
55286,9,1231.16
55286,10,1584.34
55286,11,1338.83
55286,12,2256.78
55294,1,2445.42
55294,2,2120.82
55294,3,1864.57
55294,4,1861.69
55294,5,2343.4900000000002
55294,6,2998.06
55294,7,2261.77
55294,8,2732.2400000000002
55294,9,3007.9300000000003
55294,10,2563.61
55294,11,2310.2
55294,12,2771.86
55302,1,2906.71
55302,2,2095.61
55302,3,3129.6
55302,4,2184.12
55302,5,2989.65
55302,6,2660.43
55302,7,3147.17
55302,8,2405.53
55302,9,2224.36
55302,10,2503.66
55302,11,2722.19
55302,12,3283.29
55303,1,1101.82
55303,2,1017.84
55303,3,1599.65
55303,4,1093.31
55303,5,1106.3
55303,6,1260.8799999999999
55303,7,1417.4
55303,8,1449.02
55303,9,871.88
55303,10,1260.34
55303,11,1140.09
55303,12,1506.01
55314,1,1763.72
55314,2,1531.37
55314,3,1811.45
55314,4,2055.86
55314,5,1441.69
55314,6,2056.87
55314,7,1701.73
55314,8,1833.22
55314,9,1751.49
55314,10,2048.18
55314,11,2009.11
55314,12,2204.95
55326,1,805.73
55326,2,1097.46
55326,3,1044.19
55326,4,963.25
55326,5,1148.1100000000001
55326,6,1070.51
55326,7,1095.11
55326,8,1171.03
55326,9,756.38
55326,10,1212.88
55326,11,1014.03
55326,12,1126.28
55328,1,2627.4
55328,2,1991.1399999999999
55328,3,2636.46
55328,4,2618.55
55328,5,3496.66
55328,6,1971.14
55328,7,2652.84
55328,8,2465.92
55328,9,2864.44
55328,10,2069.16
55328,11,2264.18
55328,12,2624.11
55372,1,2537.9700000000003
55372,2,2769.22
55372,3,2359.23
55372,4,2130.58
55372,5,2671.44
55372,6,1481.32
55372,7,2226.0299999999997
55372,8,2362.6400000000003
55372,9,2205.8
55372,10,2278.61
55372,11,2127.19
55372,12,2073.88
55374,1,1944.07
55374,2,2036.78
55374,3,1951.65
55374,4,1947.68
55374,5,2036.1100000000001
55374,6,2191.66
55374,7,1559.09
55374,8,2047.35
55374,9,1859.99
55374,10,2301.31
55374,11,2346.67
55374,12,2393.4500000000003
55375,1,1396.18
55375,2,1154.32
55375,3,1081.31
55375,4,1466.81
55375,5,1389.67
55375,6,1312.55
55375,7,1394.29
55375,8,1612.17
55375,9,1362.17
55375,10,1783.43
55375,11,1418.86
55375,12,1651.1
55393,1,2469.33
55393,2,1699.13
55393,3,2064.73
55393,4,2305.2200000000003
55393,5,2188.78
55393,6,2550.08
55393,7,2710.92
55393,8,3212.6
55393,9,3037.9300000000003
55393,10,2735.51
55393,11,2408.29
55393,12,3690.11
55404,1,2507.2
55404,2,1433.16
55404,3,2066.2
55404,4,1451.5
55404,5,2302.16
55404,6,1901.46
55404,7,1811.02
55404,8,1968.54
55404,9,2113.04
55404,10,1554.32
55404,11,1887.18
55404,12,2131.42
55416,1,1853.44
55416,2,2753.83
55416,3,2430.66
55416,4,1873.3000000000002
55416,5,2428.53
55416,6,2557.23
55416,7,2735.65
55416,8,2724.93
55416,9,2731.06
55416,10,2724.91
55416,11,2951.32
55416,12,2411.24
55424,1,1587.99
55424,2,1339.71
55424,3,1402.33
55424,4,1478.1200000000001
55424,5,2063.44
55424,6,1595.6299999999999
55424,7,2240.73
55424,8,1531.11
55424,9,1605.79
55424,10,1687.91
55424,11,1547.7
55424,12,2148.66
55431,1,1425.16
55431,2,1176.84
55431,3,1512.91
55431,4,1532.78
55431,5,1695.1
55431,6,1605.18
55431,7,1490.8
55431,8,1751.78
55431,9,1911.41
55431,10,1334.59
55431,11,1703.29
55431,12,2023.42
55446,1,2594.41
55446,2,2492.69
55446,3,2377.2599999999998
55446,4,2225.68
55446,5,1992.65
55446,6,1969.48
55446,7,1814.28
