from_totally_fake_account,year,accessory,alcohol,bar,book,butcher,cafe,children,clothes,electronics,entertainment,flower,greengrocer,home store,pet,restaurant,sport,supermarket,takeaway,tea,total,ratio of entertainment,ratio of cafe,ratio of bar,ratio of restaurant,ratio of electronics,ratio of pet,ratio of takeaway,ratio of clothes,ratio of supermarket,ratio of children,ratio of alcohol,ratio of book,ratio of tea,ratio of sport,ratio of butcher,ratio of greengrocer,ratio of home store,ratio of flower,ratio of accessory
40051.0,2025,0,42.98,4590.79,439,970.59,677.0699999999999,45,211,43,0.0,0,1038.95,0,0,750.23,0,1399.08,807.14,36.36,11051.189999999999,0.0,6.126670521455155,41.54113719879941,6.788680676017697,0.3890983685919797,0.0,7.303647842449547,1.9092966458815748,12.65999408208528,0.4071959671311416,0.3889173926065881,3.9724228793460257,0.3290143414419624,0.0,8.78267408306255,9.401250001131102,0.0,0.0,0.0
40054.0,2025,0,114.96,4559.71,574,0.0,556.32,29,0,78,136.0,0,0.0,8,30,653.76,0,5322.14,743.27,20.45,12825.61,1.0603784147498636,4.33757146833562,35.551603393522804,5.097301414903463,0.6081582084594807,0.23390700325364638,5.795201943611258,0.0,41.496193943212056,0.22611010314519153,0.896331636467973,4.475420662253101,0.1594466072179023,0.0,0.0,0.0,0.06237520086763904,0.0,0.0
40080.0,2025,366,29.99,4711.95,40,1085.82,98.15,146,0,391,231.88,0,1105.85,0,35,484.32,0,1118.01,868.57,17.27,10729.81,2.161082069486785,0.914741267552734,43.914570714672486,4.513779833939278,3.644053342976251,0.32619403325874363,8.0949243276442,0.0,10.419662603531657,1.3606951101650449,0.27950168735513486,0.3727931808671356,0.1609534558393858,0.0,10.119657291228828,10.306333476548046,0.0,0.0,3.4110576049342907
40083.0,2025,277,21.0,3526.15,8,1213.7,502.28,27,1729,339,257.88,0,1092.54,0,0,818.94,0,1339.81,946.34,94.54,12193.18,2.114952785081496,4.119351965607003,28.919035067144094,6.7163775159556405,2.780242725851665,0.0,7.761223897293405,14.180058032441087,10.988191759655805,0.22143526135101751,0.17222742549523584,0.0656104478077089,0.7753514669676,0.0,9.953925063027036,8.960254830979284,0.0,0.0,2.2717617553419207
40106.0,2025,0,66.97999999999999,4420.87,5,1034.93,880.78,848,112,259,285.0,0,929.17,0,77,1827.69,0,1673.17,1223.9,163.64,13807.13,2.0641509133324596,6.379167864719171,32.01874683587393,13.237291167679308,1.8758424089582701,0.5576828783389453,8.86426071167578,0.8111750957657384,12.118159240913934,6.14175429651202,0.48511167780704606,0.03621317391811332,1.1851847559920128,0.0,7.495620016614605,6.7296389618986705,0.0,0.0,0.0
40131.0,2025,0,0.0,3770.51,32,963.76,1980.97,0,2294,1241,10.0,0,947.5699999999999,81,0,669.97,0,2320.97,777.76,31.82,15121.33,0.0661317489929788,13.10050108026212,24.935042089551647,4.4306287872826005,8.206950050028668,0.0,5.143462909677918,15.170623218989334,15.348980546023396,0.0,0.0,0.21162159677753214,0.2104312252956585,0.0,6.373513440947325,6.266446139327692,0.5356671668431282,0.0,0.0
40136.0,2025,0,129.97,3842.76,2,0.0,603.4399999999999,27,236,617,253.88,0,0.0,0,0,902.4,0,1702.97,629.8,40.91,8988.13,2.8246142412270405,6.713743570687117,42.753720740576746,10.039908190023954,6.864609212372318,0.0,7.007019257620885,2.6256852092704492,18.94687771538685,0.3003961891961955,1.4460182485122046,0.02225156957008855,0.4551558555561613,0.0,0.0,0.0,0.0,0.0,0.0
40137.0,2025,0,119.96999999999998,5148.21,969,0.0,903.07,1241,533,120,304.0,0,0.0,0,0,686.16,0,5924.88,686.53,78.18,16714.0,1.8188345099916237,5.403075266243867,30.801782936460455,4.105300945315305,0.7179609907861673,0.0,4.107514658370228,3.1889434007418926,35.448605959076225,7.42491324638028,0.7177815005384707,5.797535000598301,0.467751585497188,0.0,0.0,0.0,0.0,0.0,0.0
40141.0,2025,0,0.0,4405.28,429,1411.59,591.59,165,145,83,231.88,0,1324.57,60,17,789.55,94,1139.69,714.5,0.0,11601.65,1.998681222067551,5.099188477501046,37.97115065529472,6.805497493890956,0.7154154796946987,0.14653088138325152,6.158606749901954,1.2498222235630276,9.82351648256929,1.4222114957786178,0.0,3.6977498890244065,0.0,0.8102295794132731,12.167148638340237,11.417082914930203,0.51716781664677,0.0,0.0
40160.0,2025,0,0.0,3057.66,361,1108.6100000000001,606.02,881,2121,790,435.0,0,1169.1,0,0,790.05,0,2309.15,783.6800000000001,28.64,14440.91,3.0122755421922855,4.196549940412343,21.173596400780838,5.4709156140437125,5.4705693754756455,0.0,5.42680482047184,14.687440057447903,15.990335789088084,6.100723569359548,0.0,2.499842461451529,0.19832545178939553,0.0,7.676870778919058,8.095750198567817,0.0,0.0,0.0
40207.0,2025,0,75.97,4254.7,2,0.0,631.52,15,73,290,486.88,0,0.0,313,0,1155.57,0,854.25,831.85,0.0,8983.74,5.419569132677482,7.0295890130391125,47.36000819257903,12.862905649540169,3.2280542402162133,0.0,9.259506619737436,0.8125791708130468,9.508845981740345,0.1669683227698041,0.8456388987214678,0.022262443035973883,0.0,0.0,0.0,0.0,3.4840723351299125,0.0,0.0
40225.0,2025,0,72.97999999999999,4980.9,566,24.0,2217.74,0,304,1001,65.0,0,0.0,0,22,823.6,0,4273.24,668.57,0.0,15019.029999999999,0.4327842743506072,14.766199947666395,33.16392603250676,5.483709667002463,6.664877824999352,0.14648083131866704,4.451485881578239,2.024098760039763,28.45217034655367,0.0,0.48591686680165097,3.76855229665298,0.0,0.0,0.15979727052945497,0.0,0.0,0.0,0.0
40243.0,2025,0,88.97,4101.49,888,60.0,61.53,139,2288,865,15.0,0,0.0,0,0,804.43,0,1916.2,641.21,5.45,11874.280000000002,0.12632344866383474,0.5181787864190501,34.540957430682106,6.774558120576573,7.284652206281137,0.0,5.399990567849166,19.268536702856927,16.137399488642675,1.1705972909515354,0.7492664818414252,7.478348160899017,0.045897519681193294,0.0,0.505293794655339,0.0,0.0,0.0,0.0
40246.0,2025,0,48.98,4184.09,25,60.0,333.68,1107,3379,0,681.0,0,0.0,6,0,1782.0,0,5170.68,1167.1399999999999,12.73,17957.3,3.792329581841368,1.8581858074432127,23.300217738746916,9.923540844113536,0.0,0.0,6.49952943928096,18.816859995656362,28.794306493737924,6.164623857706894,0.27275815406547754,0.13921914764469046,0.07089038998067639,0.0,0.3341259543472571,0.0,0.03341259543472571,0.0,0.0
40249.0,2025,0,40.99,3806.45,10,0.0,870.34,0,2189,68,239.88,0,14.0,0,0,1784.52,0,4728.41,611.24,45.46,14408.289999999999,1.6648748741176087,6.040550266547939,26.418471588231498,12.385369811407184,0.4719505229281199,0.0,4.24227996521447,15.192642568965505,32.817287825272814,0.0,0.284488999041524,0.06940448866589997,0.31551280547518135,0.0,0.0,0.09716628413225997,0.0,0.0,0.0
40254.0,2025,0,10.0,3714.44,15,0.0,113.7,1273,2044,0,444.0,0,0.0,417,0,560.52,105,1907.62,875.1,0.0,11479.38,3.867804707222864,0.9904716108361253,32.357496659227245,4.882842104712973,0.0,0.0,7.623234007411551,17.80583968820616,16.617796431514595,11.089449081744835,0.08711271863114559,0.1306690779467184,0.0,0.9146835456270286,0.0,0.0,3.6326003669187714,0.0,0.0
40288.0,2025,0,10.0,3716.89,23,65.0,664.42,1184,517,1142,734.88,0,0.0,0,0,442.45,0,1505.04,837.95,22.73,10865.36,6.76351266778091,6.115029782722338,34.20862263192384,4.072115420013694,10.510466289197964,0.0,7.712123666404058,4.7582408682271,13.851726956124786,10.897015837487206,0.09203560673553385,0.21168189549172783,0.20919693410986845,0.0,0.5982314437809699,0.0,0.0,0.0,0.0
40289.0,2025,0,32.0,4258.09,437,0.0,510.74,178,479,137,113.0,0,0.0,119,0,542.29,0,3291.89,704.28,0.0,10802.29,1.0460744897609673,4.72807154779218,39.418401098285635,5.02013924825199,1.2682496026305532,0.0,6.519728687158,4.434244961022153,30.474001346010887,1.6477987537827625,0.29623348382611464,4.045438513500378,0.0,0.0,0.0,0.0,1.1016182679783637,0.0,0.0
40308.0,2025,0,0.0,3913.49,0,50.0,584.23,1099,3094,31,459.0,0,0.0,117,0,618.99,673,6767.27,692.66,0.0,18099.64,2.535962041233969,3.227854255664754,21.621921761979795,3.4199022742993788,0.17127412478922233,0.0,3.826926944403314,17.09426264831787,37.38897569233421,6.071943972366301,0.0,0.0,0.0,3.718305999456343,0.27624858836971344,0.0,0.6464216967851295,0.0,0.0
40321.0,2025,0,129.97,3778.0,30,232.0,2306.16,832,1250,374,295.0,0,183.0,78,0,2596.69,1295,3325.62,0.0,362.45,17067.89,1.7283917344205992,13.511687736445454,22.135132110647536,15.213889941873306,2.191249181943404,0.0,0.0,7.323693789917793,19.484658033301127,4.874650586569283,0.7614883855004925,0.17576865095802705,2.123578251324563,7.587346766354834,1.3592775674087425,1.072188770843965,0.45699849249087027,0.0,0.0
40331.0,2025,0,79.98,3974.43,424,0.0,645.35,900,258,884,151.0,0,0.0,0,0,1117.33,0,4280.18,658.77,41.36,13414.400000000001,1.1256560114503815,4.810874880725191,29.628086235687018,8.329332657442746,6.58993320610687,0.0,4.910916626908397,1.9233062977099233,31.90735329198473,6.7092080152671745,0.5962249522900763,3.1607824427480913,0.3083253816793893,0.0,0.0,0.0,0.0,0.0,0.0
40356.0,2025,0,220.92,4167.7,1083,0.0,570.55,57,261,682,269.88,0,21.0,44,0,694.09,85,486.76,1082.42,10.91,9736.23,2.771914796589645,5.860071095280206,42.80609640487129,7.128940051744875,7.004764677909211,0.0,11.11744484261362,2.6807090629535253,4.999471047828575,0.5854422091507698,2.269050751676984,11.123401973864627,0.11205569301464735,0.873027855751148,0.0,0.21568923495028364,0.45192030180059434,0.0,0.0
40367.0,2025,0,30.990000000000002,4224.07,660,944.93,496.05,51,0,551,24.0,0,987.39,0,0,756.4,0,1431.59,783.69,0.0,10941.11,0.2193561713573851,4.533817866742954,38.6073259477329,6.913375333946921,5.036052100746633,0.0,7.162801580461214,0.0,13.08450422306329,0.46613186413444335,0.2832436562652235,6.032294712328091,0.0,0.0,8.636509458363912,9.024587084857021,0.0,0.0,0.0
40371.0,2025,0,41.989999999999995,4226.66,60,7.0,659.27,0,2331,442,20.0,0,0.0,0,52,644.41,0,2310.31,774.28,36.36,11605.28,0.1723353508058401,5.68077633628831,36.420146691850604,5.552731170639571,3.808611252809066,0.44807191209518427,6.671790771097292,20.08568513642066,19.90740421601202,0.0,0.36181806901686125,0.5170060524175203,0.3133056677650173,0.0,0.060317372782044035,0.0,0.0,0.0,0.0
40373.0,2025,374,80.97,3946.69,644,43.0,2171.98,0,0,161,483.88,0,0.0,168,0,543.41,77,713.23,1299.63,84.99000000000001,10791.78,4.483783027452375,20.126244234037387,36.57126071880635,5.035406577969528,1.4918762243114665,0.0,12.042777002496345,0.0,6.609011673699797,0.0,0.7502932787732886,5.967504897245866,0.787543852821314,0.7135060203228754,0.39845141394654077,0.0,1.5567404079771825,0.0,3.4656006701396804
40392.0,2025,0,134.98,4077.62,20,0.0,2094.57,147,95,113,10.0,0,0.0,0,0,706.78,0,164.24,1013.08,0.0,8576.27,0.11660080664438037,24.42285515731198,47.545378118925825,8.241111812011514,1.317589115081498,0.0,11.812594519528886,1.1077076631216134,1.9150516483273032,1.7140318576723914,1.5738776880858458,0.23320161328876074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40396.0,2025,0,143.95999999999998,3883.66,0,1390.12,640.91,0,142,109,17.0,0,1456.18,0,383,466.43,101,1160.58,619.6,0.0,10513.44,0.16169778873518087,6.0961017516626335,36.93995495289838,4.436511741161789,1.0367681748314537,3.6429560638573104,5.893408817665769,1.3506521176703343,11.039012920604483,0.0,1.3692949215480372,0.0,0.0,0.9606750977796039,13.222313533914685,13.850652117670334,0.0,0.0,0.0
40407.0,2025,0,61.99,4151.7,0,0.0,2048.17,91,1654,39,80.0,0,0.0,0,0,750.58,72,5855.64,1062.04,7.73,15873.850000000002,0.5039735161917241,12.902792958230044,26.154335589664758,4.728405522289803,0.24568708914346546,0.0,6.690500414203232,10.419652447263896,36.88859350441134,0.5732698746680861,0.3905164783590622,0.0,0.048696441002025345,0.4535761645725517,0.0,0.0,0.0,0.0,0.0
40409.0,2025,0,29.98,3583.74,0,0.0,2025.28,0,2459,413,0.0,0,15.0,0,0,505.64,0,4635.52,831.65,45.46,14544.269999999999,0.0,13.924934011813589,24.64021913784604,3.476558122202077,2.83960625043402,0.0,5.718059414463566,16.9070018639643,31.87179555935087,0.0,0.2061292866537819,0.0,0.31256295434559456,0.0,0.0,0.10313339892617505,0.0,0.0,0.0
40444.0,2025,0,151.97,4111.66,851,0.0,688.82,0,0,0,7.0,0,16.0,0,0,820.15,0,5449.85,817.35,20.0,12933.800000000001,0.05412175849325024,5.325735669331519,31.790038503765324,6.341137175462739,0.0,0.0,6.319488472065441,0.0,42.13649507491998,0.0,1.1749833768884628,6.57965949682228,0.15463359569500068,0.0,0.0,0.12370687655600054,0.0,0.0,0.0
40451.0,2025,0,0.0,3948.7,10,58.0,598.07,29,2700,98,218.88,0,81.0,0,0,844.4,0,4962.6,490.62,0.0,14039.27,1.5590554209727427,4.259979329409578,28.126106271907297,6.014557736976353,0.6980419922118458,0.0,3.4946261450915896,19.231769173183505,35.347991740311286,0.20656344667493395,0.0,0.07122877471549446,0.0,0.0,0.4131268933498679,0.5769530751955051,0.0,0.0,0.0
40454.0,2025,0,49.98,2933.39,0,71.0,2160.09,78,151,146,435.88,0,49.0,87,0,1963.48,0,4317.24,996.34,34.09,13472.49,3.2353336317191554,16.033339048683654,21.773183724760603,14.573994859153727,1.0836898004748936,0.0,7.395366409624353,1.1208024648747188,32.0448558507002,0.578957564637272,0.3709781933406519,0.0,0.25303414587800777,0.0,0.5269998344775169,0.3637041111182862,0.6457603605569572,0.0,0.0
40456.0,2025,0,49.99,3946.0099999999998,508,1418.54,583.61,0,0,0,0.0,8,1302.99,0,30,1014.87,0,1182.07,656.33,37.73,10738.14,0.0,5.4349263466484885,36.747611783791235,9.451078119674358,0.0,0.2793779928367483,6.112138601284767,0.0,11.008144799751166,0.0,0.46553686206363487,4.730800678702271,0.3513643889910171,0.0,13.21029526528803,12.13422436287849,0.0,0.07450079808979954,0.0
40459.0,2025,0,149.95,3933.99,304,1114.29,1949.57,0,201,0,83.0,0,1214.47,222,0,1030.2,0,1539.14,781.23,0.0,12522.839999999998,0.6627889520268566,15.568113942204805,31.41451939017028,8.226568414193586,0.0,0.0,6.238441120384834,1.6050672211734722,12.290662501477303,0.0,1.1974120886316524,2.4275643544116194,0.0,0.0,8.898061462096459,9.698039741783813,1.7727608114453273,0.0,0.0
40461.0,2025,0,9.0,2933.5,10,14.0,1019.09,1014,426,69,117.0,0,0.0,0,0,2287.59,0,2987.4,0.0,456.42,11343.0,1.0314731552499339,8.984307502424404,25.86176496517676,20.16741602750595,0.608304681301243,0.0,0.0,3.755620206294631,26.336947897381645,8.939434012166094,0.07934408886537953,0.08816009873931059,4.023803226659614,0.0,0.12342413823503483,0.0,0.0,0.0,0.0
40474.0,2025,0,27.990000000000002,3909.22,0,1262.49,526.65,1169,323,65,372.0,0,1088.29,0,0,354.17,0,1257.0,844.67,11.82,11211.3,3.3180808648417224,4.697492708249713,34.86857010337784,3.15904489220697,0.5797721941255698,0.0,7.534095064800693,2.8810218261932157,11.211902277166788,10.426979922042939,0.24965882636268769,0.0,0.10542934360868053,0.0,11.260870728639855,9.707081248383329,0.0,0.0,0.0
40494.0,2025,0,90.98,4515.4,12,0.0,846.42,1434,596,55,551.0,0,23.0,303,22,1927.2,0,1298.87,662.25,16.36,12353.48,4.460281637239062,6.851672565139539,36.55164374734892,15.600462379831434,0.4452186752234998,0.1780874700893999,5.360837593941141,4.824551462421925,10.51420328522813,11.60806509582725,0.7364726376697093,0.09713862004876359,0.13243231866648103,0.0,0.0,0.18618235509346354,2.452750156231281,0.0,0.0
40521.0,2025,0,74.98,3671.21,5,231.0,2106.3,0,1557,235,202.88,0,139.0,0,0,1080.75,0,3851.45,750.81,13.629999999999999,13919.009999999998,1.457574928101927,15.132541754047166,26.375510901996623,7.764560841611582,1.688338466600714,0.0,5.394133634504179,11.186140393605582,27.670430583784338,0.0,0.5386877371307299,0.035922095034057744,0.0979236310628414,0.0,1.6596007905734678,0.9986342419468053,0.0,0.0,0.0
40532.0,2025,0,178.95,4609.89,0,212.0,2382.9,43,160,515,88.0,0,210.0,0,0,1675.4,30,6476.28,746.71,42.27,17370.399999999998,0.5066089439506287,13.718164233408558,26.538767098051864,9.645143462441858,2.964813706074702,0.0,4.298749597015614,0.921107170819325,37.28342467646111,0.24754755215769358,1.0302008013632387,0.0,0.24334500069083045,0.17270759452862341,1.2204670013356056,1.208953161700364,0.0,0.0,0.0
40536.0,2025,0,71.97999999999999,3629.55,5,65.0,660.46,0,2164,318,0.0,0,0.0,0,0,708.53,678,6113.41,1207.14,30.45,15651.52,0.0,4.219781848663899,23.18976048332686,4.526908568624644,2.031751548731369,0.0,7.712605548854041,13.826133180675104,39.059529042546664,0.0,0.4598914354644149,0.03194577906810329,0.19454979452474902,4.331847641634806,0.41529512788534273,0.0,0.0,0.0,0.0
40538.0,2025,0,219.95,4378.93,15,1198.31,2466.71,1297,920,281,600.88,0,1042.7,0,0,1792.49,1274,1143.29,828.38,48.18,17506.820000000003,3.4322623983110576,14.089994642088053,25.01270933270576,10.238809789556298,1.605088759694793,0.0,4.731755967103105,5.255094871598611,6.530540669293451,7.408541357025432,1.2563675184870808,0.08568089464562952,0.275207033601762,7.277163985235467,6.84481819085362,5.95596458979986,0.0,0.0,0.0
40565.0,2025,0,66.97999999999999,3937.3,521,50.0,45.57,0,307,1091,197.88,0,0.0,0,0,626.09,104,4208.72,860.19,58.19,12073.920000000002,1.638904349208873,0.37742506162041817,32.60995600434656,5.185474145927752,9.036004876626645,0.0,7.124363918263496,2.542670483157085,34.857941745514296,0.0,0.5547494102992233,4.315085738517399,0.48194786780101234,0.8613606848480029,0.41411571386923207,0.0,0.0,0.0,0.0
40576.0,2025,0,34.989999999999995,3452.57,27,1264.68,2235.09,0,1191,62,26.0,0,1095.58,0,318,1061.29,117,2859.69,1042.25,0.0,14787.140000000001,0.17582845634788066,15.115093249945561,23.348463597423166,7.177114709132394,0.4192832420603308,2.150517273793309,7.048354178022254,8.054295827320225,19.339033782056568,0.0,0.23662452644662857,0.1825910892843376,0.0,0.7912280535654629,8.552566622078373,7.409005392523503,0.0,0.0,0.0
40598.0,2025,0,63.97,4387.26,20,76.0,326.78,0,401,232,181.88,0,0.0,0,0,2086.54,209,1034.55,868.99,0.0,9887.97,1.839406875223125,3.304823942629276,44.36967345167916,21.10180350466274,2.346285435736557,0.0,8.788355951727201,4.055433016079134,10.462713782505409,0.0,0.6469477557071877,0.20226598583935837,0.0,2.1136795520212948,0.7686107461895617,0.0,0.0,0.0,0.0
40602.0,2025,0,181.95999999999998,4928.13,102,0.0,733.08,0,497,200,229.88,0,26.0,0,0,598.33,1193,5289.83,909.6,0.0,14888.810000000001,1.543978330034435,4.923697730040211,33.09955597525927,4.018655621235008,1.3432906995253482,0.0,6.109286101441283,3.33807738832049,35.52889720535086,0.0,1.2221258784281617,0.6850782567579274,0.0,8.012729022668703,0.0,0.17462779093829525,0.0,0.0,0.0
40610.0,2025,0,188.96999999999997,3964.31,0,0.0,2149.68,112,2208,75,33.0,0,0.0,0,0,631.59,210,5551.89,794.71,59.09,15978.239999999998,0.20653088199951938,13.453797164143236,24.810680024833776,3.952813326123529,0.4693883681807258,0.0,4.973701734358729,13.81879355924057,34.74656783225187,0.7009532964832172,1.1826709324681566,0.0,0.36981544901065455,1.3142874309060324,0.0,0.0,0.0,0.0,0.0
40634.0,2025,0,123.97999999999999,4292.51,341,0.0,829.9,62,2197,114,172.0,0,0.0,51,0,1782.8,0,2520.29,814.26,0.0,13300.74,1.293161132388123,6.239502463772692,32.27271565341477,13.403765504776427,0.8570951691409651,0.0,6.121915021269493,16.517877952655265,18.94849459503757,0.46613947795385824,0.9321285883341829,2.5637671287462203,0.0,0.0,0.0,0.0,0.3834373125104317,0.0,0.0
40636.0,2025,0,0.0,6889.73,0,1377.66,603.95,974,340,522,549.88,0,1135.58,0,0,556.9,0,1193.51,949.4,0.0,15092.609999999999,3.643372484944619,4.001627286466689,45.64969213409742,3.6898853147335022,3.4586463176349227,0.0,6.2904958121888805,2.2527581379231294,7.907909897625395,6.453489489226848,0.0,0.0,0.0,0.0,9.128043459679937,7.524079665478668,0.0,0.0,0.0
40644.0,2025,0,102.97,4476.35,15,1444.18,2087.3,1489,3377,523,457.0,8,1200.1,0,0,1120.62,0,2207.35,873.6800000000001,0.0,19381.55,2.357912550853776,10.769520497586624,23.095934019724947,5.781890509272994,2.698442591020842,0.0,4.507792204441854,17.42378705521488,11.388924002466263,7.682564088011537,0.5312784581212545,0.07739319094706047,0.0,0.0,7.45131323346172,6.191971230371152,0.0,0.04127636850509892,0.0
40665.0,2025,0,86.97,4695.63,0,17.0,2089.71,60,291,128,243.88,0,17.0,0,0,910.32,994,4079.56,747.15,53.629999999999995,14413.849999999999,1.6919837517387792,14.497930809603265,32.5772087263292,6.3155922949107985,0.8880347721115456,0.0,5.183556093618291,2.018891552222342,28.303055741526386,0.416266299427287,0.6033780010198525,0.0,0.37207269397142334,6.896145027178721,0.11794211817106465,0.11794211817106465,0.0,0.0,0.0
40679.0,2025,0,108.97,5576.85,615,17.0,623.53,0,55,1275,5.0,0,0.0,214,0,951.78,0,1698.05,1059.37,25.45,12225.0,0.0408997955010225,5.100449897750511,45.61840490797546,7.785521472392638,10.429447852760736,0.0,8.66560327198364,0.4498977505112475,13.88997955010225,0.0,0.8913701431492843,5.030674846625767,0.2081799591002045,0.0,0.1390593047034765,0.0,1.7505112474437627,0.0,0.0
40683.0,2025,0,145.95999999999998,4298.49,5,0.0,504.6,0,164,604,248.88,0,0.0,0,0,832.0,0,5338.43,1027.55,0.0,13168.91,1.8899058464216096,3.831752210319609,32.64119809460312,6.317910897712871,4.5865603151665555,0.0,7.802847767962572,1.2453574365684024,40.53813109816986,0.0,1.108368118545878,0.037968214529524466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
