from_totally_fake_account,recency,frequency,monetary,r_score,f_score,m_score
61098,0,1676,15003.56,1,4,1
61106,0,1724,25364.08,1,4,3
61127,0,1926,34264.99,1,4,4
61128,0,1017,14385.18,1,2,1
61150,0,815,17227.64,1,1,1
61152,1,723,17965.85,2,1,2
61158,0,902,20758.0,1,1,2
61165,1,974,31499.62,2,1,4
61166,0,1173,27587.13,1,3,3
61184,0,759,20079.26,1,1,2
61195,0,1059,24058.59,1,2,3
61215,0,1994,21112.87,1,4,3
61219,0,1525,13909.37,1,4,1
61222,2,874,29808.09,2,1,4
61225,0,1480,18704.54,1,3,2
61250,0,1737,33787.86,1,4,4
61275,0,1924,31721.41,1,4,4
61307,0,1103,29414.21,1,2,4
61320,0,1874,25627.48,1,4,3
61341,0,1748,29120.49,1,4,4
61344,1,973,19497.87,2,1,2
61389,0,1041,31129.31,1,2,4
61409,1,1324,27030.14,2,3,3
61411,0,1685,18390.42,1,4,2
61422,0,1531,40255.88,1,4,4
61459,0,1052,28661.61,1,2,3
61463,0,955,14354.88,1,1,1
61464,0,1120,14718.34,1,2,1
61467,0,1073,20682.11,1,2,2
61484,0,1656,14683.11,1,4,1
61497,0,1365,20659.48,1,3,2
61506,1,1096,33615.89,2,2,4
61512,0,1699,24543.59,1,4,3
61519,0,1794,21755.96,1,4,3
61554,1,915,14004.02,2,1,1
61558,0,1306,20372.73,1,3,2
61560,0,1372,20201.69,1,3,2
61572,0,1484,27924.8,1,3,3
61584,0,1366,34562.93,1,3,4
61604,0,926,35843.63,1,1,4
61630,0,986,18344.52,1,1,2
61643,0,963,26743.26,1,1,3
61656,0,1030,29049.62,1,2,4
61666,1,781,27048.920000000002,2,1,3
61713,0,1010,26509.85,1,2,3
61744,0,1289,34307.64,1,3,4
61751,0,1935,15241.05,1,4,1
61756,0,1347,29387.49,1,3,4
61764,0,770,17315.01,1,1,1
61767,0,1060,28873.03,1,2,3
61802,0,1353,21296.31,1,3,3
61805,0,1053,16211.81,1,2,1
61816,0,1130,21084.45,1,2,3
61819,0,1644,22464.079999999998,1,4,3
61832,0,1186,37511.66,1,3,4
61869,0,1454,18793.29,1,3,2
61871,0,1735,35324.41,1,4,4
61872,0,1491,15705.68,1,3,1
61897,0,979,14781.85,1,1,1
61922,0,1018,15821.87,1,2,1
61950,1,1065,18179.33,2,2,2
61957,1,816,18796.7,2,1,2
61981,0,1304,32381.41,1,3,4
61983,0,1387,16970.61,1,3,1
61985,0,2141,22478.48,1,4,3
61997,0,1059,18176.92,1,2,2
61998,1,1114,26787.15,2,2,3
62005,0,1912,19080.96,1,4,2
62014,0,1035,20338.420000000002,1,2,2
62021,0,1575,31759.51,1,4,4
62036,3,706,23454.03,3,1,3
62041,0,1114,17310.71,1,2,1
62047,0,1111,18459.43,1,2,2
62049,0,1400,21969.25,1,3,3
62053,0,1362,13881.22,1,3,1
62065,0,948,19387.23,1,1,2
62069,0,1233,18694.85,1,3,2
62073,0,1695,31492.76,1,4,4
62078,0,950,31122.260000000002,1,1,4
62083,0,1146,15893.39,1,2,1
62093,0,1385,26028.48,1,3,3
62099,0,1747,19912.81,1,4,2
62105,0,1538,21692.27,1,4,3
62106,1,1396,21615.86,2,3,3
62116,0,1009,22513.9,1,2,3
62122,0,1066,33766.74,1,2,4
62124,0,924,17831.09,1,1,2
62131,1,1046,19414.32,2,2,2
62183,0,1485,29790.63,1,3,4
62213,2,591,29925.67,2,1,4
62214,1,992,27532.99,2,2,3
62217,0,1017,19116.32,1,2,2
62232,1,746,16469.86,2,1,1
62242,0,1620,17935.96,1,4,2
62243,0,1059,21410.6,1,2,3
62274,0,1901,20803.0,1,4,2
62322,1,1211,18233.86,2,3,2
62328,0,885,16370.11,1,1,1
62338,2,1056,21247.45,2,2,3
62371,0,1378,21947.59,1,3,3
62377,1,1186,34560.25,2,3,4
62384,0,1113,17909.92,1,2,2
62387,0,1420,17787.65,1,3,2
62396,0,1158,12846.68,1,3,1
62401,0,1345,18269.01,1,3,2
62406,0,1126,37153.47,1,2,4
62407,0,1663,35208.659999999996,1,4,4
62417,0,1035,19379.760000000002,1,2,2
62423,0,1648,29175.84,1,4,4
62428,0,1213,16945.21,1,3,1
62429,0,1638,30029.77,1,4,4
62440,0,1767,17134.08,1,4,1
62456,0,1112,28335.14,1,2,3
62457,0,1072,19288.05,1,2,2
62458,0,1153,29149.37,1,2,4
62474,0,958,20437.96,1,1,2
62485,0,1829,33158.17,1,4,4
62501,0,1796,18956.97,1,4,2
62524,2,987,24589.42,2,1,3
62541,1,1250,31341.01,2,3,4
62562,0,1971,23452.03,1,4,3
62567,1,951,15856.11,2,1,1
62575,0,1861,19770.74,1,4,2
62580,0,1710,19026.47,1,4,2
62598,0,1117,19688.579999999998,1,2,2
62608,2,1186,16178.11,2,3,1
62613,1,712,17651.19,2,1,1
62615,0,1647,32127.43,1,4,4
62617,0,1173,16956.88,1,3,1
62635,0,1057,18394.59,1,2,2
62639,0,946,32239.38,1,1,4
62659,0,1063,23450.68,1,2,3
62701,0,2021,20987.42,1,4,2
62702,0,1378,19015.44,1,3,2
62707,0,1501,35539.32,1,4,4
62727,0,1190,17907.63,1,3,2
62746,1,1367,34212.83,2,3,4
62758,0,1685,18177.61,1,4,2
62765,1,1100,21630.37,2,2,3
62768,0,1096,29648.01,1,2,4
62771,0,958,16428.59,1,1,1
62782,0,1672,19624.48,1,4,2
62786,0,1057,27587.23,1,2,3
62797,0,1044,17699.94,1,2,2
62810,1,1190,21163.52,2,3,3
62841,0,1408,31198.44,1,3,4
62842,0,1759,18540.14,1,4,2
62863,0,1392,27432.0,1,3,3
62873,2,931,18707.42,2,1,2
62876,0,1790,38141.27,1,4,4
62884,0,656,30537.81,1,1,4
62885,0,1554,33827.22,1,4,4
62907,0,1086,23667.64,1,2,3
62909,1,1095,30630.16,2,2,4
62917,0,1056,19322.13,1,2,2
62923,0,917,19426.809999999998,1,1,2
62936,0,947,31902.79,1,1,4
62964,0,1482,18930.55,1,3,2
62966,0,1727,24810.53,1,4,3
62970,0,1381,23186.170000000002,1,3,3
62987,0,1181,23152.97,1,3,3
62989,0,1004,21333.11,1,2,3
62995,0,885,24716.34,1,1,3
62998,0,2061,41716.65,1,4,4
63045,0,1544,28003.4,1,4,3
63048,1,879,31828.17,2,1,4
63059,0,885,15289.85,1,1,1
63060,3,1362,33183.12,3,3,4
63070,1,755,15645.02,2,1,1
63083,0,755,23633.97,1,1,3
63110,0,1404,15969.51,1,3,1
63111,1,898,22887.6,2,1,3
63143,1,956,16926.22,2,1,1
63150,0,1012,24241.27,1,2,3
63157,1,1059,33214.72,2,2,4
63170,0,1613,16752.39,1,4,1
63177,2,1025,17118.44,2,2,1
63180,0,1333,16125.1,1,3,1
63224,0,1087,15458.32,1,2,1
63232,0,955,30458.61,1,1,4
63250,0,1064,13162.75,1,2,1
63256,0,1154,17131.37,1,2,1
63258,0,2322,35602.97,1,4,4
63273,0,1571,31180.54,1,4,4
63284,0,1678,29051.2,1,4,4
63292,0,933,29656.71,1,1,4
63300,0,1062,18467.13,1,2,2
63335,0,946,22943.95,1,1,3
63357,2,856,17707.05,2,1,2
63374,1,1003,36742.77,2,2,4
63380,1,996,21634.47,2,2,3
63390,3,738,15952.27,3,1,1
63394,1,853,19576.56,2,1,2
63399,0,1121,17898.31,1,2,2
63408,2,804,16974.66,2,1,1
63410,0,909,15551.11,1,1,1
63422,1,970,33479.02,2,1,4
63430,0,1618,32070.01,1,4,4
63446,0,1224,35255.62,1,3,4
63452,1,1327,16955.08,2,3,1
63471,0,1001,31772.63,1,2,4
63478,0,1007,17455.35,1,2,1
63490,0,1312,20453.38,1,3,2
63497,0,1694,33558.08,1,4,4
63501,0,1096,14964.83,1,2,1
63507,0,1687,26988.36,1,4,3
63515,1,803,30427.35,2,1,4
63527,0,1646,22167.07,1,4,3
63529,0,1048,28243.32,1,2,3
63530,0,879,16244.13,1,1,1
63548,0,1598,16377.94,1,4,1
63564,0,1543,21230.63,1,4,3
63569,3,625,17662.170000000002,3,1,1
63574,0,2085,20621.44,1,4,2
63594,0,1048,20867.46,1,2,2
63605,0,1636,23267.37,1,4,3
63610,0,1131,19445.69,1,2,2
63614,1,966,34170.24,2,1,4
63615,0,1671,20989.74,1,4,2
63625,0,899,29922.9,1,1,4
63629,0,1123,18636.84,1,2,2
63654,0,1042,15447.14,1,2,1
63664,0,992,13537.07,1,2,1
63665,0,1251,24406.86,1,3,3
63669,0,1923,21920.44,1,4,3
63676,0,1278,39700.72,1,3,4
63705,0,1117,13428.789999999999,1,2,1
63715,0,1495,31400.82,1,3,4
63721,0,1647,23171.33,1,4,3
63738,0,1279,26221.34,1,3,3
63779,1,1292,20085.09,2,3,2
63803,0,845,15330.03,1,1,1
63812,0,762,36988.81,1,1,4
63821,0,1099,28969.3,1,2,4
63849,0,1222,35869.71,1,3,4
63860,0,1063,24021.61,1,2,3
63862,0,1281,20295.07,1,3,2
63865,0,997,32794.04,1,2,4
63867,0,1776,23271.79,1,4,3
63890,0,1122,33214.32,1,2,4
63892,0,828,20587.11,1,1,2
63898,1,865,19406.36,2,1,2
63909,0,2158,26612.27,1,4,3
63918,0,1475,27164.87,1,3,3
63924,0,1073,22346.49,1,2,3
63927,0,1288,14338.1,1,3,1
63945,0,867,18441.78,1,1,2
63967,0,1389,32008.37,1,3,4
64000,0,1047,27268.52,1,2,3
64008,0,1035,20289.53,1,2,2
64056,1,1086,10233.95,2,2,1
64062,0,855,15653.13,1,1,1
64064,0,1766,18225.27,1,4,2
64096,0,989,19365.12,1,1,2
64099,1,877,19164.25,2,1,2
64100,0,1716,19724.71,1,4,2
64101,0,961,16283.22,1,1,1
64111,0,1630,16080.41,1,4,1
64123,0,1223,21515.23,1,3,3
64147,0,1391,29567.93,1,3,4
64176,0,1319,19594.97,1,3,2
64181,1,1186,16827.74,2,3,1
64184,1,1037,19071.01,2,2,2
64188,0,1159,24457.38,1,3,3
64191,0,1139,19071.29,1,2,2
64192,0,1132,34649.03,1,2,4
64198,0,821,23218.64,1,1,3
64200,0,1694,34057.46,1,4,4
64207,1,1256,15208.9,2,3,1
64208,0,1179,32646.79,1,3,4
64210,0,997,18186.57,1,2,2
64218,1,993,34028.66,2,2,4
64225,0,1060,19305.02,1,2,2
64241,0,1700,17334.01,1,4,1
64251,0,1604,21403.57,1,4,3
64268,0,922,33298.05,1,1,4
64272,0,1511,29548.15,1,4,4
64291,0,1001,16944.69,1,2,1
64292,0,1675,19247.16,1,4,2
64304,0,845,16722.88,1,1,1
64314,0,1529,25077.12,1,4,3
64327,0,1404,20569.97,1,3,2
64354,2,872,19526.64,2,1,2
64357,0,736,16696.2,1,1,1
64384,0,1150,30738.94,1,2,4
64397,0,1147,18656.7,1,2,2
64406,3,1045,30089.83,3,2,4
64411,0,1415,19823.81,1,3,2
64455,0,1703,19566.02,1,4,2
64472,0,978,29988.55,1,1,4
64476,0,1193,30922.56,1,3,4
64509,0,1441,16585.81,1,3,1
64528,1,1210,20174.47,2,3,2
64543,0,1027,16363.95,1,2,1
64555,2,910,14666.93,2,1,1
64559,0,1806,19247.14,1,4,2
64573,1,804,32392.3,2,1,4
64581,0,2031,23232.09,1,4,3
64583,0,928,23620.579999999998,1,1,3
64605,0,914,18668.8,1,1,2
64608,1,975,18890.52,2,1,2
64619,0,1240,23306.22,1,3,3
64627,0,1279,19055.47,1,3,2
64639,0,1211,14998.45,1,3,1
64653,0,971,27960.86,1,1,3
64658,1,1080,24715.05,2,2,3
64671,0,1025,15406.3,1,2,1
64679,0,1578,17225.52,1,4,1
64691,0,2186,41986.9,1,4,4
64715,0,1269,29540.22,1,3,4
64722,0,1608,18815.49,1,4,2
64738,0,937,29485.24,1,1,4
64761,2,935,18180.09,2,1,2
64772,0,1426,24739.06,1,3,3
64774,0,1712,17792.9,1,4,2
64781,0,1102,19391.44,1,2,2
64800,0,1332,30411.99,1,3,4
64806,0,1214,17743.54,1,3,2
64827,0,1176,19088.78,1,3,2
64850,0,1527,16790.42,1,4,1
64884,1,957,22728.93,2,1,3
64890,1,987,19804.02,2,1,2
64904,2,865,12370.71,2,1,1
64923,0,980,13472.85,1,1,1
64930,0,1639,24124.67,1,4,3
64943,0,1164,18442.6,1,3,2
64959,0,1009,22001.36,1,2,3
64960,0,1409,15983.61,1,3,1
64966,3,732,22100.56,3,1,3
64972,0,1204,14301.45,1,3,1
64983,0,999,26787.0,1,2,3
64993,0,1862,35040.58,1,4,4
64994,0,867,30139.54,1,1,4
65002,1,887,27664.69,2,1,3
65010,0,1829,33795.26,1,4,4
65012,0,1587,34742.19,1,4,4
65023,0,1085,17230.89,1,2,1
65036,0,944,15369.14,1,1,1
65044,0,1260,31390.71,1,3,4
65063,0,1795,30960.54,1,4,4
65080,0,2131,24854.15,1,4,3
65081,0,1516,36161.18,1,4,4
65108,0,2036,37725.97,1,4,4
65112,0,985,30578.3,1,1,4
65119,1,1179,16939.4,2,3,1
65128,1,1357,19880.27,2,3,2
65133,0,1174,31938.06,1,3,4
65151,0,1251,17539.59,1,3,1
65168,0,896,15807.960000000001,1,1,1
65171,0,1256,17660.06,1,3,1
65178,0,1510,25302.57,1,4,3
65197,0,1647,16672.42,1,4,1
65219,0,704,27723.74,1,1,3
65280,0,1500,29836.9,1,3,4
65285,2,963,14404.94,2,1,1
65293,0,1717,22533.27,1,4,3
65294,0,692,31650.76,1,1,4
65310,1,1278,18773.35,2,3,2
65342,1,813,22055.53,2,1,3
65347,0,1163,20902.46,1,3,2
65350,0,1088,21190.82,1,2,3
65369,0,837,13661.72,1,1,1
65396,0,1753,36467.51,1,4,4
65400,0,1186,28306.93,1,3,3
65401,0,1794,14764.33,1,4,1
65427,0,963,15725.61,1,1,1
65456,0,1307,29695.25,1,3,4
65471,0,1305,21644.23,1,3,3
65478,0,1158,23773.66,1,3,3
65481,0,1670,20508.98,1,4,2
65491,0,980,18895.55,1,1,2
65496,1,1045,16269.79,2,2,1
65497,1,1186,16400.32,2,3,1
65499,1,1077,17959.73,2,2,2
65522,0,1075,32073.48,1,2,4
65526,0,1039,18784.170000000002,1,2,2
65538,0,1096,19358.44,1,2,2
65564,0,1915,23203.76,1,4,3
65578,1,1230,21494.63,2,3,3
65581,0,1241,21762.38,1,3,3
65612,0,1427,16679.69,1,3,1
65615,1,1156,16279.79,2,3,1
65634,0,1789,20834.05,1,4,2
65639,0,1315,32164.04,1,3,4
65643,0,1147,32771.97,1,2,4
65649,0,1345,22447.05,1,3,3
65669,0,793,21129.58,1,1,3
65732,0,1226,27845.06,1,3,3
65744,0,1657,23352.58,1,4,3
65757,1,1383,31679.65,2,3,4
65781,0,1457,18497.87,1,3,2
65786,0,1095,19065.37,1,2,2
65800,0,1098,16516.920000000002,1,2,1
65802,0,1917,32247.49,1,4,4
65807,0,760,15316.19,1,1,1
65824,0,793,13754.8,1,1,1
65826,1,1028,32240.98,2,2,4
65834,2,1003,17562.79,2,2,1
65861,0,1319,32157.0,1,3,4
65870,0,1886,24675.3,1,4,3
65883,2,866,17928.27,2,1,2
65884,0,1713,19021.97,1,4,2
65897,1,1053,26399.66,2,2,3
65913,0,1037,18881.22,1,2,2
65914,0,1050,19023.7,1,2,2
65917,0,1354,24330.36,1,3,3
65922,0,2041,22777.98,1,4,3
65929,0,1615,20195.56,1,4,2
65935,0,1850,20190.55,1,4,2
65960,0,1034,22287.86,1,2,3
65978,0,1818,36515.88,1,4,4
65979,0,1643,16356.35,1,4,1
65991,0,1876,18357.25,1,4,2
66006,0,1859,21437.47,1,4,3
66020,0,1132,19454.56,1,2,2
66029,0,1026,29131.78,1,2,4
66041,0,946,15693.63,1,1,1
66049,0,1722,31024.78,1,4,4
66054,0,942,18894.22,1,1,2
66064,0,614,15906.789999999999,1,1,1
66065,0,1168,11925.539999999999,1,3,1
66097,0,1058,23642.02,1,2,3
66099,1,770,17019.52,2,1,1
66106,0,1020,28050.39,1,2,3
66113,0,1557,33362.82,1,4,4
66136,2,1015,16153.54,2,2,1
66154,0,1087,32762.79,1,2,4
66170,0,1896,15434.87,1,4,1
66172,1,1005,32572.7,2,2,4
66182,0,1128,27004.89,1,2,3
66183,0,998,31908.61,1,2,4
66188,2,1110,14589.77,2,2,1
66196,0,913,18980.31,1,1,2
66200,0,1105,22298.24,1,2,3
66203,0,1390,31858.16,1,3,4
66220,0,1948,23373.49,1,4,3
66232,1,652,25909.71,2,1,3
66237,0,1031,19462.15,1,2,2
66244,0,674,24207.89,1,1,3
66250,0,1078,16968.98,1,2,1
66261,0,1592,21106.14,1,4,3
66290,0,1240,19348.62,1,3,2
66294,0,964,30708.53,1,1,4
66314,0,1165,17216.55,1,3,1
66315,1,874,29692.18,2,1,4
66335,0,1133,19305.48,1,2,2
66350,0,1108,19848.39,1,2,2
66363,0,1253,22040.69,1,3,3
66383,0,793,25179.93,1,1,3
66387,0,1325,18214.56,1,3,2
66397,0,915,18670.23,1,1,2
66414,3,1086,14378.33,3,2,1
66418,0,1117,29359.79,1,2,4
66428,0,1430,15134.67,1,3,1
66433,0,1540,36909.47,1,4,4
66436,0,1146,18068.32,1,2,2
66455,0,1590,19813.42,1,4,2
66456,0,1888,28648.23,1,4,3
66476,0,1120,18141.78,1,2,2
66483,2,953,18775.78,2,1,2
66503,1,928,13911.17,2,1,1
66515,1,1141,16120.84,2,2,1
66539,0,1033,31395.36,1,2,4
66566,0,1718,22935.48,1,4,3
66568,0,1265,20868.23,1,3,2
66580,0,1083,16470.17,1,2,1
66581,0,970,14805.539999999999,1,1,1
66604,0,1358,20369.21,1,3,2
66605,0,1130,15117.92,1,2,1
66611,0,1118,18714.6,1,2,2
66622,0,949,13435.59,1,1,1
66623,0,1531,17654.62,1,4,1
66627,1,1424,23694.01,2,3,3
66635,0,1371,33946.97,1,3,4
66642,0,1039,22564.28,1,2,3
66657,0,1052,19372.2,1,2,2
66699,0,1229,16895.62,1,3,1
66715,3,721,33209.42,3,1,4
66723,0,1049,15065.93,1,2,1
66729,0,1482,18082.11,1,3,2
66742,0,1596,21513.74,1,4,3
66759,0,1713,26079.93,1,4,3
66774,1,964,14143.42,2,1,1
66799,1,1158,31765.88,2,3,4
66807,0,1907,22098.1,1,4,3
66817,0,952,20402.05,1,1,2
66821,0,1134,16513.44,1,2,1
66852,1,959,14901.14,2,1,1
66859,0,1122,31121.93,1,2,4
66866,0,912,19968.920000000002,1,1,2
66869,0,1431,29777.79,1,3,4
66886,2,1196,24134.84,2,3,3
66887,0,1045,15884.0,1,2,1
66891,0,989,16142.54,1,1,1
66892,0,1260,28781.51,1,3,3
66898,0,1195,33673.38,1,3,4
66899,0,1117,18118.49,1,2,2
66905,1,846,26474.38,2,1,3
66923,1,991,16528.91,2,2,1
66931,0,1162,17678.63,1,3,1
66933,1,952,12247.21,2,1,1
66941,0,1553,31206.26,1,4,4
66944,1,1323,27989.83,2,3,3
66949,0,901,30378.43,1,1,4
66956,0,883,27727.26,1,1,3
66958,0,1594,20698.44,1,4,2
66961,0,978,17159.22,1,1,1
66965,0,1581,16254.32,1,4,1
66973,0,912,22965.89,1,1,3
66986,3,828,26836.32,3,1,3
67005,0,1429,18492.34,1,3,2
67016,0,844,21123.2,1,1,3
67017,1,1180,29367.07,2,3,4
67074,0,1122,22175.66,1,2,3
67081,0,1144,18692.05,1,2,2
67098,0,957,17489.35,1,1,1
67117,0,1591,17732.010000000002,1,4,2
67119,0,1733,20890.78,1,4,2
67120,0,1049,33827.8,1,2,4
67135,0,1731,23160.68,1,4,3
67143,0,1061,19774.63,1,2,2
67152,0,886,23348.01,1,1,3
67160,0,1888,20398.13,1,4,2
67169,0,958,14402.94,1,1,1
67176,0,1136,20699.85,1,2,2
67182,0,2018,37623.95,1,4,4
67203,0,1157,20077.66,1,3,2
67215,1,1062,33190.98,2,2,4
67244,0,1656,30469.12,1,4,4
67252,0,1158,18747.44,1,3,2
67259,0,1109,30707.91,1,2,4
67270,0,1088,14244.48,1,2,1
67297,1,1187,36446.33,2,3,4
67308,0,957,19784.66,1,1,2
67338,0,968,16306.9,1,1,1
67349,1,947,21269.45,2,1,3
67370,0,1105,28493.99,1,2,3
67371,0,1636,24590.1,1,4,3
67373,0,816,17665.85,1,1,1
67382,0,1954,28766.78,1,4,3
67410,0,1147,19562.94,1,2,2
67414,0,1065,21587.34,1,2,3
67440,0,1636,20039.25,1,4,2
67457,0,1477,26583.52,1,3,3
67467,0,1089,14604.39,1,2,1
67475,0,1120,16650.66,1,2,1
67486,1,989,19539.6,2,1,2
67497,2,866,20953.64,2,1,2
67503,0,824,15325.7,1,1,1
67515,0,1282,24894.19,1,3,3
67516,0,1278,17841.05,1,3,2
67532,0,1527,25490.170000000002,1,4,3
67539,0,1904,18771.45,1,4,2
67549,0,1198,18320.47,1,3,2
67559,1,1181,19347.97,2,3,2
67574,0,780,17945.5,1,1,2
67579,0,2009,36427.47,1,4,4
67584,0,2052,23853.93,1,4,3
67591,0,1724,15446.57,1,4,1
67592,0,1160,19335.06,1,3,2
67599,0,1105,35426.18,1,2,4
67603,0,1608,24463.45,1,4,3
67613,0,987,17234.31,1,1,1
67626,0,1844,20295.69,1,4,2
67627,1,776,17995.28,2,1,2
67640,1,1191,19341.52,2,3,2
67652,0,948,25517.62,1,1,3
67693,1,887,33938.24,2,1,4
67695,1,1259,32426.41,2,3,4
67725,0,1098,11153.54,1,2,1
67778,3,1099,19732.09,3,2,2
67779,0,1870,35799.94,1,4,4
67784,0,744,16382.99,1,1,1
67792,0,1853,17936.36,1,4,2
67795,0,1059,20318.42,1,2,2
67796,0,1385,20356.04,1,3,2
67804,0,675,11453.17,1,1,1
67809,0,811,29891.37,1,1,4
67827,0,1337,22592.27,1,3,3
67840,0,1054,30161.88,1,2,4
67853,0,1106,28394.62,1,2,3
67863,1,1163,16130.69,2,3,1
67873,0,772,19919.03,1,1,2
67891,0,1667,20607.82,1,4,2
67897,0,947,18113.52,1,1,2
67899,0,1063,18809.04,1,2,2
67909,0,844,13959.03,1,1,1
67924,0,816,16009.08,1,1,1
67943,0,2048,29223.399999999998,1,4,4
67945,0,946,11431.41,1,1,1
67946,1,978,32594.15,2,1,4
67954,0,1780,26095.1,1,4,3
67962,0,997,18265.55,1,2,2
67966,0,1257,37920.47,1,3,4
67968,0,1202,15564.81,1,3,1
67977,0,933,24161.61,1,1,3
67983,1,1041,16931.53,2,2,1
68018,1,1045,24049.47,2,2,3
68022,0,1108,17151.09,1,2,1
68033,0,727,22993.09,1,1,3
68037,0,1185,17422.52,1,3,1
68039,0,1119,17721.56,1,2,2
68042,0,801,15213.52,1,1,1
68061,0,1510,22055.76,1,4,3
68067,0,1142,18483.31,1,2,2
68078,0,1679,19434.94,1,4,2
68085,1,843,15503.98,2,1,1
68097,0,1013,13347.86,1,2,1
68105,1,977,16623.82,2,1,1
68108,0,1587,27919.51,1,4,3
68134,0,868,34970.13,1,1,4
68137,0,680,22895.18,1,1,3
68152,0,1175,20249.33,1,3,2
68161,0,927,21269.0,1,1,3
68163,0,1361,30537.8,1,3,4
68198,0,1016,25832.3,1,2,3
68207,1,1163,20737.34,2,3,2
68212,0,1996,19908.55,1,4,2
68230,1,1127,36862.61,2,2,4
68236,0,1179,15865.74,1,3,1
68242,0,1802,21003.9,1,4,2
68243,0,1322,14333.33,1,3,1
68275,0,1625,19776.77,1,4,2
68276,2,839,21340.04,2,1,3
68290,0,1171,17449.420000000002,1,3,1
68297,0,1568,19821.42,1,4,2
68301,0,1005,13411.03,1,2,1
68337,1,1018,33885.54,2,2,4
68360,0,1127,24712.94,1,2,3
68362,0,1675,17006.51,1,4,1
68374,0,902,16804.9,1,1,1
68376,0,1110,17056.29,1,2,1
68378,0,1348,32340.62,1,3,4
68390,0,1441,15248.16,1,3,1
68398,0,1295,20072.61,1,3,2
68414,0,1059,17517.77,1,2,1
68429,0,1689,33790.92,1,4,4
68438,3,991,18253.52,3,2,2
68445,0,1509,16246.85,1,4,1
68455,0,937,34111.78,1,1,4
68478,0,1172,12881.71,1,3,1
68482,0,1297,22837.36,1,3,3
68493,0,1117,34589.57,1,2,4
68501,0,1618,33709.51,1,4,4
68511,0,1201,32060.25,1,3,4
68513,0,1090,18964.58,1,2,2
68514,0,1556,18808.71,1,4,2
68520,0,1809,19650.77,1,4,2
68529,0,1207,15833.29,1,3,1
68562,0,873,29155.87,1,1,4
68563,0,898,38432.87,1,1,4
68580,1,1097,19103.87,2,2,2
68605,0,1763,22531.62,1,4,3
68609,1,956,21008.52,2,1,2
68618,0,920,12791.02,1,1,1
68639,0,1562,17784.11,1,4,2
68650,0,1074,17841.77,1,2,2
68656,2,1093,22124.59,2,2,3
68657,3,847,37080.6,3,1,4
68704,2,818,23942.16,2,1,3
68705,0,927,20522.28,1,1,2
68711,0,872,15264.41,1,1,1
68716,0,1201,14158.02,1,3,1
68720,0,1226,21089.77,1,3,3
68749,0,1166,32234.94,1,3,4
68755,3,645,13341.67,3,1,1
68780,0,1398,19650.66,1,3,2
68828,0,1104,14825.37,1,2,1
68829,0,1755,29695.36,1,4,4
68833,0,1874,24766.74,1,4,3
68836,0,1190,18085.170000000002,1,3,2
68848,2,513,14060.789999999999,2,1,1
68855,0,956,23519.01,1,1,3
68870,2,1084,17374.97,2,2,1
68873,0,955,32647.66,1,1,4
68883,0,804,17023.55,1,1,1
68890,1,937,30936.03,2,1,4
68926,0,1530,15829.69,1,4,1
68934,2,1114,18073.92,2,2,2
68957,0,1024,28039.68,1,2,3
68978,0,951,17445.07,1,1,1
68979,0,1339,25153.06,1,3,3
68986,0,1597,16604.32,1,4,1
69030,0,1733,12715.3,1,4,1
69043,0,1676,18262.72,1,4,2
69044,0,693,20248.68,1,1,2
69072,1,861,22868.26,2,1,3
69096,0,1103,28365.84,1,2,3
69160,0,888,13719.05,1,1,1
69176,2,926,28205.8,2,1,3
69200,3,787,11282.83,3,1,1
69228,0,1124,32936.58,1,2,4
69250,0,1126,15464.74,1,2,1
69266,0,1750,22371.579999999998,1,4,3
69277,0,1042,18099.09,1,2,2
69279,0,1486,11813.29,1,3,1
69286,0,1642,19590.46,1,4,2
69305,0,1041,21892.38,1,2,3
69330,0,1713,25526.83,1,4,3
69340,0,1698,22739.9,1,4,3
69352,0,1802,22503.94,1,4,3
69361,0,953,23540.62,1,1,3
69367,0,1037,18959.38,1,2,2
69373,0,941,18645.2,1,1,2
69398,1,1286,33279.37,2,3,4
69405,0,917,16255.02,1,1,1
69411,0,1088,30916.6,1,2,4
69449,0,734,23566.48,1,1,3
69481,3,836,19502.39,3,1,2
69488,0,1227,18632.28,1,3,2
69499,0,1719,34400.48,1,4,4
69512,0,1143,18907.21,1,2,2
69523,0,1505,32681.97,1,4,4
69533,0,1979,21241.0,1,4,3
69547,0,1763,33468.56,1,4,4
69549,0,835,19458.17,1,1,2
69562,2,939,18728.19,2,1,2
69564,0,1301,23077.26,1,3,3
69617,0,1591,33577.24,1,4,4
69632,0,1373,14145.29,1,3,1
69635,0,691,28129.85,1,1,3
69639,0,1043,19186.99,1,2,2
69652,3,732,33124.64,3,1,4
69669,0,1257,20658.4,1,3,2
69680,0,923,27289.98,1,1,3
69683,0,999,27281.12,1,2,3
69698,0,1414,18784.92,1,3,2
69710,0,1366,19215.0,1,3,2
69711,0,951,25678.51,1,1,3
69728,0,1202,15352.98,1,3,1
69744,0,1220,30203.079999999998,1,3,4
69769,0,916,29548.45,1,1,4
69773,1,974,33343.5,2,1,4
69775,0,1200,20210.29,1,3,2
69780,0,1284,21848.94,1,3,3
69788,1,1469,19386.17,2,3,2
69792,0,1105,11584.0,1,2,1
69794,0,718,16702.12,1,1,1
69839,0,1097,15603.74,1,2,1
69847,0,1201,18096.74,1,3,2
69854,0,965,29824.21,1,1,4
